,STATE_UT_NAME,DISTRICT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,lat,longs
423,MADHYA PRADESH,SHIVPURI,13.0,6.8,3.6,2.3,6.9,70.5,276.1,280.0,153.2,31.8,7.5,7.7,859.4,19.8,12.8,779.8,47.0,13.347490,77.102173
424,MADHYA PRADESH,UJJAIN,6.4,2.1,2.0,0.8,5.4,104.7,276.6,291.6,160.8,35.0,12.9,7.4,905.7,8.5,8.2,833.7,55.3,13.347490,77.102173
425,MADHYA PRADESH,BHOPAL,11.8,7.0,6.5,2.5,9.7,111.8,338.5,355.9,192.4,33.8,8.3,9.5,1087.7,18.8,18.7,998.6,51.6,13.347490,77.102173
426,MADHYA PRADESH,HARDA,9.0,6.2,3.1,0.9,6.4,110.3,340.6,379.8,211.6,37.0,14.2,9.2,1128.3,15.2,10.4,1042.3,60.4,13.347490,77.102173
427,MADHYA PRADESH,NEEMUCH,4.5,2.8,3.7,2.3,6.1,85.2,264.5,258.8,138.9,31.2,12.3,3.5,813.8,7.3,12.1,747.4,47.0,13.347490,77.102173
428,MADHYA PRADESH,SHEOPUR,9.8,3.3,4.3,2.2,6.8,69.1,271.8,278.2,108.3,27.7,4.9,5.5,791.9,13.1,13.3,727.4,38.1,13.347490,77.102173
429,MADHYA PRADESH,BARWANI,2.9,0.8,1.9,0.9,7.2,105.6,198.0,194.6,137.2,35.5,10.8,5.8,701.2,3.7,10.0,635.4,52.1,13.347490,77.102173
430,MADHYA PRADESH,ASHOKNAGAR(GNA,7.2,6.5,3.0,0.7,1.8,71.2,315.6,314.0,164.3,25.1,5.5,11.8,926.7,13.7,5.5,865.1,42.4,13.347490,77.102173
431,MADHYA PRADESH,BURHANPUR,4.2,2.9,6.7,2.1,16.2,158.9,223.9,251.8,149.6,45.7,16.2,10.9,889.1,7.1,25.0,784.2,72.8,13.347490,77.102173
432,MADHYA PRADESH,ALIRAJPUR(JBA),3.9,2.2,1.7,1.7,8.3,113.9,270.8,257.0,157.3,30.8,11.0,5.0,863.6,6.1,11.7,799.0,46.8,13.347490,77.102173
433,MADHYA PRADESH,BALAGHAT,20.9,15.3,15.1,7.1,6.7,184.5,475.3,451.9,222.9,56.4,8.2,17.3,1481.6,36.2,28.9,1334.6,81.9,13.347490,77.102173
434,MADHYA PRADESH,CHHATARPUR,17.6,12.6,6.0,3.1,5.3,95.0,317.3,369.6,203.1,34.2,9.2,8.4,1081.4,30.2,14.4,985.0,51.8,13.347490,77.102173
435,MADHYA PRADESH,CHHINDWARA,17.5,14.7,17.3,8.0,8.8,146.8,283.6,278.0,174.4,43.5,16.2,12.8,1021.6,32.2,34.1,882.8,72.5,13.347490,77.102173
436,MADHYA PRADESH,JABALPUR,18.2,11.4,11.4,3.7,7.6,124.6,355.1,411.1,199.5,32.9,7.9,9.0,1192.4,29.6,22.7,1090.3,49.8,13.347490,77.102173
437,MADHYA PRADESH,MANDLA,24.7,22.6,22.8,9.6,7.5,157.4,432.2,442.5,213.7,40.4,9.0,14.6,1397.0,47.3,39.9,1245.8,64.0,13.347490,77.102173
438,MADHYA PRADESH,NARSINGHPUR,10.8,10.6,5.8,2.0,6.0,113.1,353.7,383.0,217.3,30.0,7.9,6.2,1146.4,21.4,13.8,1067.1,44.1,13.347490,77.102173
439,MADHYA PRADESH,PANNA,22.5,14.8,8.7,2.5,4.1,111.8,358.7,391.4,210.2,31.4,7.8,7.8,1171.7,37.3,15.3,1072.1,47.0,13.347490,77.102173
440,MADHYA PRADESH,REWA,18.0,13.9,10.4,3.0,4.7,121.4,307.0,326.7,216.6,31.4,8.8,6.6,1068.5,31.9,18.1,971.7,46.8,13.347490,77.102173
441,MADHYA PRADESH,SAGAR,17.8,12.2,10.0,2.3,6.9,127.7,352.6,410.0,197.8,33.3,11.5,10.1,1192.2,30.0,19.2,1088.1,54.9,13.347490,77.102173
442,MADHYA PRADESH,SATNA,23.1,15.7,9.5,3.8,4.6,120.7,305.7,333.0,193.8,32.1,8.6,5.5,1056.1,38.8,17.9,953.2,46.2,13.347490,77.102173
443,MADHYA PRADESH,SEONI,18.4,18.7,22.7,9.6,9.8,163.6,357.9,324.1,192.8,44.4,15.9,13.9,1191.8,37.1,42.1,1038.4,74.2,13.347490,77.102173
444,MADHYA PRADESH,SHAHDOL,23.5,19.1,13.1,5.0,7.7,122.6,313.8,364.2,194.1,31.5,6.2,9.1,1109.9,42.6,25.8,994.7,46.8,13.347490,77.102173
445,MADHYA PRADESH,SIDHI,20.7,14.7,11.6,3.4,9.4,129.1,323.3,332.6,231.4,35.5,8.0,7.3,1127.0,35.4,24.4,1016.4,50.8,13.347490,77.102173
446,MADHYA PRADESH,TIKAMGARH,20.1,7.1,4.5,1.8,4.9,82.8,281.9,332.8,155.7,29.4,7.4,10.1,938.5,27.2,11.2,853.2,46.9,13.347490,77.102173
447,MADHYA PRADESH,KATNI,19.9,13.7,9.1,2.2,3.3,112.2,354.4,391.1,193.6,30.9,5.0,5.7,1141.1,33.6,14.6,1051.3,41.6,13.347490,77.102173
448,MADHYA PRADESH,DINDORI,19.6,19.4,13.8,5.0,9.1,196.9,413.3,403.4,192.3,37.2,10.1,16.6,1336.7,39.0,27.9,1205.9,63.9,13.347490,77.102173
449,MADHYA PRADESH,UMARIA,26.7,21.5,16.2,7.4,7.9,124.9,339.8,415.2,214.0,38.7,9.7,13.7,1235.7,48.2,31.5,1093.9,62.1,13.347490,77.102173
450,MADHYA PRADESH,DAMOH,20.2,16.5,10.9,5.6,5.3,121.6,360.3,399.1,190.0,32.6,9.2,9.3,1180.6,36.7,21.8,1071.0,51.1,13.347490,77.102173
451,MADHYA PRADESH,ANUPPUR(SHAHD,29.5,24.8,20.5,14.7,19.9,177.6,386.3,387.2,223.7,47.0,8.1,15.2,1354.5,54.3,55.1,1174.8,70.3,13.347490,77.102173
452,MADHYA PRADESH,SINGRAULI,10.4,12.6,7.8,3.4,4.8,112.1,262.3,272.8,185.1,38.2,4.4,7.3,921.2,23.0,16.0,832.3,49.9,13.347490,77.102173
453,GUJARAT,AHMEDABAD,0.8,0.3,0.5,0.7,5.9,91.0,215.4,190.8,105.4,19.1,8.2,1.8,639.9,1.1,7.1,602.6,29.1,13.347490,77.102173
454,GUJARAT,BANASKANTHA,1.4,1.3,2.4,0.9,3.7,63.4,220.0,181.5,98.6,16.7,7.4,1.1,598.4,2.7,7.0,563.5,25.2,13.347490,77.102173
455,GUJARAT,BARODA,1.2,0.0,0.5,0.8,4.6,138.8,332.5,306.3,165.2,25.9,14.0,2.4,992.2,1.2,5.9,942.8,42.3,13.347490,77.102173
456,GUJARAT,BHARUCH,0.3,0.1,0.8,0.1,4.9,135.4,283.2,221.2,146.4,22.9,8.3,1.3,824.9,0.4,5.8,786.2,32.5,13.347490,77.102173
457,GUJARAT,VALSAD,0.7,0.1,0.5,0.0,6.3,350.5,771.8,522.1,306.9,48.0,13.8,1.0,2021.7,0.8,6.8,1951.3,62.8,13.347490,77.102173
458,GUJARAT,DANGS,1.5,1.0,1.4,3.4,12.5,258.6,749.8,588.6,364.7,66.0,13.1,2.4,2063.0,2.5,17.3,1961.7,81.5,13.347490,77.102173
459,GUJARAT,KHEDA,1.2,0.4,1.3,0.4,4.5,110.3,291.0,259.8,150.5,18.0,11.3,1.4,850.1,1.6,6.2,811.6,30.7,13.347490,77.102173
460,GUJARAT,MEHSANA,1.3,0.6,1.0,1.0,5.7,73.9,248.2,208.0,125.6,18.4,7.0,2.0,692.7,1.9,7.7,655.7,27.4,13.347490,77.102173
461,GUJARAT,PANCHMAHALS,1.0,0.1,0.7,0.3,6.0,114.5,311.5,322.6,163.5,25.2,12.1,1.8,959.3,1.1,7.0,912.1,39.1,13.347490,77.102173
462,GUJARAT,SABARKANTHA,1.1,0.6,2.3,1.4,4.5,89.1,289.0,260.8,139.8,18.5,7.3,1.9,816.3,1.7,8.2,778.7,27.7,13.347490,77.102173
463,GUJARAT,SURAT,0.0,0.1,0.9,0.1,5.4,223.4,495.7,326.6,207.9,31.7,11.5,1.4,1304.7,0.1,6.4,1253.6,44.6,13.347490,77.102173
464,GUJARAT,GANDHINAGAR,0.9,0.6,0.7,0.4,6.8,72.3,280.6,223.3,139.4,18.5,6.6,2.6,752.7,1.5,7.9,715.6,27.7,13.347490,77.102173
465,GUJARAT,NARMADA(BRC),0.5,0.0,1.1,0.2,6.0,164.4,405.2,348.6,181.6,26.4,8.1,1.6,1143.7,0.5,7.3,1099.8,36.1,13.347490,77.102173
466,GUJARAT,NAVSARI(VSD),0.6,0.1,0.8,0.0,7.2,305.3,728.9,484.8,284.3,42.1,10.8,1.5,1866.4,0.7,8.0,1803.3,54.4,13.347490,77.102173
467,GUJARAT,ANAND(KHR),1.2,0.3,1.6,0.4,3.7,119.5,277.3,261.2,130.9,19.2,16.9,2.4,834.6,1.5,5.7,788.9,38.5,13.347490,77.102173
468,GUJARAT,PATAN(MHSN),1.1,0.9,1.5,0.3,3.8,56.9,206.3,166.0,84.7,10.2,6.6,1.3,539.6,2.0,5.6,513.9,18.1,13.347490,77.102173
469,GUJARAT,DAHOD(PNML),1.8,0.2,1.3,1.0,4.5,111.0,284.6,292.0,165.7,27.8,11.0,2.7,903.6,2.0,6.8,853.3,41.5,13.347490,77.102173
470,GUJARAT,TAPI(SRT),0.0,0.0,0.8,0.1,8.1,234.8,574.5,442.7,232.9,28.0,11.0,3.1,1536.0,0.0,9.0,1484.9,42.1,13.347490,77.102173
471,GUJARAT,AMRELI,0.6,0.2,1.4,0.2,3.2,104.8,190.8,126.2,96.4,25.4,16.6,1.5,567.3,0.8,4.8,518.2,43.5,13.347490,77.102173
472,GUJARAT,BHAVNAGAR,0.5,0.3,1.2,0.1,2.9,115.5,178.8,140.0,103.4,22.2,12.4,1.0,578.3,0.8,4.2,537.7,35.6,13.347490,77.102173
473,GUJARAT,JAMNAGAR,0.6,1.0,2.7,0.3,1.5,89.1,196.6,118.0,58.7,16.8,12.0,0.7,498.0,1.6,4.5,462.4,29.5,13.347490,77.102173
474,GUJARAT,JUNAGADH,0.5,0.4,0.3,0.1,1.2,190.2,334.1,165.5,97.4,27.6,12.7,0.4,830.4,0.9,1.6,787.2,40.7,13.347490,77.102173
475,GUJARAT,KUTCH,0.6,0.7,1.7,0.2,2.8,45.1,151.5,103.9,60.8,12.5,7.7,1.3,388.8,1.3,4.7,361.3,21.5,13.347490,77.102173
476,GUJARAT,RAJKOT,0.3,0.0,0.9,0.4,2.9,96.6,216.4,144.2,82.9,22.9,10.1,1.5,579.1,0.3,4.2,540.1,34.5,13.347490,77.102173
477,GUJARAT,SURENDRANAGAR,0.2,0.0,0.1,0.3,4.7,99.7,168.8,148.1,83.2,17.5,11.3,0.7,534.6,0.2,5.1,499.8,29.5,13.347490,77.102173
478,GUJARAT,PORBANDAR,0.5,0.9,1.3,0.1,1.6,166.3,277.3,145.6,83.5,25.2,13.7,0.6,716.6,1.4,3.0,672.7,39.5,13.347490,77.102173
479,DADAR NAGAR HAVELI,DNH,0.4,0.3,0.0,0.0,7.4,385.1,884.5,655.9,391.4,38.6,10.5,0.0,2374.1,0.7,7.4,2316.9,49.1,13.347490,77.102173
480,DAMAN AND DUI,DAMAN,0.4,0.3,0.0,0.0,7.4,385.1,884.5,655.9,391.4,38.6,10.5,0.0,2374.1,0.7,7.4,2316.9,49.1,13.347490,77.102173
481,DAMAN AND DUI,DIU,0.7,0.7,0.4,0.2,0.9,167.9,281.7,133.3,63.8,32.5,14.3,0.9,697.3,1.4,1.5,646.7,47.7,13.347490,77.102173
482,MAHARASHTRA,MUMBAI CITY,1.0,1.0,0.4,1.0,18.0,539.0,785.4,508.7,309.3,77.1,12.3,4.3,2257.5,2.0,19.4,2142.4,93.7,13.347490,77.102173
483,MAHARASHTRA,RAIGAD,0.2,0.2,0.1,1.8,20.3,656.8,1209.8,852.8,398.3,114.6,19.7,4.3,3278.9,0.4,22.2,3117.7,138.6,13.347490,77.102173
484,MAHARASHTRA,RATNAGIRI,0.1,0.0,0.1,3.5,31.7,829.9,1212.7,859.2,359.7,143.1,24.9,5.7,3470.6,0.1,35.3,3261.5,173.7,13.347490,77.102173
485,MAHARASHTRA,THANE,0.2,0.3,0.3,0.7,13.9,436.4,973.7,677.8,340.4,84.5,12.4,1.5,2542.1,0.5,14.9,2428.3,98.4,13.347490,77.102173
486,MAHARASHTRA,SINDHUDURG,0.3,0.1,0.4,4.3,58.9,909.5,1100.0,706.9,305.4,142.9,30.5,10.0,3269.2,0.4,63.6,3021.8,183.4,13.347490,77.102173
487,MAHARASHTRA,MUMBAI SUB,1.0,1.0,0.4,1.0,18.0,539.0,785.4,508.7,309.3,77.1,12.3,4.3,2257.5,2.0,19.4,2142.4,93.7,13.347490,77.102173
488,GOA,NORTH GOA,0.4,0.0,0.7,9.0,94.3,949.8,1182.6,730.2,292.3,165.7,35.1,11.3,3471.4,0.4,104.0,3154.9,212.1,13.347490,77.102173
489,GOA,SOUTH GOA,0.7,0.1,0.4,6.6,81.2,866.4,1033.6,637.4,269.5,145.7,34.9,9.1,3085.6,0.8,88.2,2806.9,189.7,13.347490,77.102173
490,MAHARASHTRA,AHMEDNAGAR,0.6,1.3,3.0,5.3,21.6,104.9,101.8,91.8,139.1,73.8,22.5,7.5,573.2,1.9,29.9,437.6,103.8,13.347490,77.102173
491,MAHARASHTRA,DHULE,2.5,1.0,3.2,1.6,10.3,117.5,168.9,131.4,105.7,43.5,16.7,4.9,607.2,3.5,15.1,523.5,65.1,13.347490,77.102173
492,MAHARASHTRA,JALGAON,3.3,2.4,4.3,1.4,7.5,132.1,191.0,195.6,123.1,46.1,17.1,7.0,730.9,5.7,13.2,641.8,70.2,13.347490,77.102173
493,MAHARASHTRA,KOLHAPUR,1.0,0.8,4.6,25.9,60.2,351.5,723.7,477.2,185.2,125.0,30.4,7.3,1992.8,1.8,90.7,1737.6,162.7,13.347490,77.102173
494,MAHARASHTRA,NASHIK,1.2,0.5,1.0,4.7,15.1,154.9,315.0,259.0,183.3,68.0,22.3,4.6,1029.6,1.7,20.8,912.2,94.9,13.347490,77.102173
495,MAHARASHTRA,PUNE,0.6,0.1,1.6,7.6,27.4,156.9,312.9,225.1,166.1,87.1,24.3,6.0,1015.7,0.7,36.6,861.0,117.4,13.347490,77.102173
496,MAHARASHTRA,SANGLI,1.7,0.8,4.3,22.6,54.0,119.0,150.6,107.2,131.3,108.3,25.2,5.6,730.6,2.5,80.9,508.1,139.1,13.347490,77.102173
497,MAHARASHTRA,SATARA,0.7,0.7,3.1,14.0,36.4,150.7,254.4,175.2,143.5,95.6,29.9,8.3,912.5,1.4,53.5,723.8,133.8,13.347490,77.102173
498,MAHARASHTRA,SOLAPUR,2.7,1.5,3.4,9.2,29.8,102.7,99.8,101.6,170.1,94.5,24.6,6.6,646.5,4.2,42.4,474.2,125.7,13.347490,77.102173
499,MAHARASHTRA,NANDURBAR,1.0,0.0,0.3,1.5,9.3,137.6,301.4,243.3,146.1,37.2,10.6,2.4,890.7,1.0,11.1,828.4,50.2,13.347490,77.102173
500,MAHARASHTRA,AURANGABAD,2.5,1.6,3.1,2.8,17.1,130.4,156.3,157.9,149.6,59.2,25.0,10.7,716.2,4.1,23.0,594.2,94.9,13.347490,77.102173
501,MAHARASHTRA,BEED,2.5,2.0,3.8,7.0,19.7,128.3,136.2,137.0,167.9,71.3,22.6,10.1,708.4,4.5,30.5,569.4,104.0,13.347490,77.102173
502,MAHARASHTRA,NANDED,4.9,4.5,8.4,8.8,15.9,155.2,247.1,242.6,171.5,79.9,16.2,6.1,961.1,9.4,33.1,816.4,102.2,13.347490,77.102173
503,MAHARASHTRA,OSMANABAD,3.4,2.6,3.9,7.5,26.3,132.1,154.2,154.2,182.9,85.3,22.3,4.6,779.3,6.0,37.7,623.4,112.2,13.347490,77.102173
504,MAHARASHTRA,PARBHANI,5.8,2.9,7.9,7.5,14.4,154.6,215.3,219.9,167.4,74.4,16.9,10.0,897.0,8.7,29.8,757.2,101.3,13.347490,77.102173
505,MAHARASHTRA,LATUR,4.4,3.6,7.8,11.5,21.1,144.8,217.9,220.4,169.4,81.0,22.4,5.7,910.0,8.0,40.4,752.5,109.1,13.347490,77.102173
506,MAHARASHTRA,JALNA,3.2,2.0,4.5,2.7,17.5,139.3,165.0,159.9,142.2,61.2,24.1,8.1,729.7,5.2,24.7,606.4,93.4,13.347490,77.102173
507,MAHARASHTRA,HINGOLI,5.0,4.8,7.2,6.1,13.4,185.2,243.3,255.7,164.9,66.2,18.2,9.4,979.4,9.8,26.7,849.1,93.8,13.347490,77.102173
508,MAHARASHTRA,AKOLA,8.6,5.3,8.8,4.4,9.7,142.9,226.3,204.3,128.8,52.8,16.7,6.8,815.4,13.9,22.9,702.3,76.3,13.347490,77.102173
509,MAHARASHTRA,AMRAVATI,10.1,6.3,7.8,3.7,6.4,137.2,254.2,243.8,151.4,53.0,15.2,8.3,897.4,16.4,17.9,786.6,76.5,13.347490,77.102173
510,MAHARASHTRA,BHANDARA,15.9,13.2,17.7,10.2,11.4,168.0,376.4,391.2,201.6,61.8,13.4,11.9,1292.7,29.1,39.3,1137.2,87.1,13.347490,77.102173
511,MAHARASHTRA,BULDHANA,4.6,3.0,6.1,2.9,8.0,139.7,191.5,195.3,120.1,52.7,16.0,7.0,746.9,7.6,17.0,646.6,75.7,13.347490,77.102173
512,MAHARASHTRA,CHANDRAPUR,11.4,8.9,14.6,10.8,11.6,180.6,374.0,374.1,203.1,65.1,9.9,7.9,1272.0,20.3,37.0,1131.8,82.9,13.347490,77.102173
513,MAHARASHTRA,NAGPUR,13.7,10.9,15.9,9.7,11.0,158.0,308.9,280.6,176.4,56.9,14.3,12.1,1068.4,24.6,36.6,923.9,83.3,13.347490,77.102173
514,MAHARASHTRA,YAVATMAL,8.6,4.6,11.0,7.7,11.9,173.6,267.1,262.8,151.5,61.9,13.2,8.9,982.8,13.2,30.6,855.0,84.0,13.347490,77.102173
515,MAHARASHTRA,WARDHA,11.2,9.2,13.1,8.5,15.9,169.7,273.6,273.2,163.8,57.9,15.1,15.8,1027.0,20.4,37.5,880.3,88.8,13.347490,77.102173
516,MAHARASHTRA,GADCHIROLI,9.6,7.6,14.0,12.2,17.0,209.2,454.0,441.4,198.4,68.8,11.2,6.4,1449.8,17.2,43.2,1303.0,86.4,13.347490,77.102173
517,MAHARASHTRA,WASHIM,9.0,5.7,7.5,4.9,8.3,173.0,245.4,250.4,156.8,61.0,11.5,7.4,940.9,14.7,20.7,825.6,79.9,13.347490,77.102173
518,MAHARASHTRA,GONDIA,15.2,11.2,16.3,9.1,8.4,174.1,418.1,424.3,212.3,58.9,10.7,12.1,1370.7,26.4,33.8,1228.8,81.7,13.347490,77.102173
519,CHATISGARH,BASTAR,8.2,8.6,16.2,36.7,38.6,203.8,350.9,373.9,225.6,81.4,12.4,6.3,1362.6,16.8,91.5,1154.2,100.1,13.347490,77.102173
520,CHATISGARH,BILASPUR,17.4,17.2,17.9,15.0,18.1,171.1,357.9,336.3,202.5,54.8,9.4,11.4,1229.0,34.6,51.0,1067.8,75.6,13.347490,77.102173
521,CHATISGARH,DURG,6.4,5.7,12.3,7.0,9.3,173.0,325.6,320.7,198.7,56.5,4.7,3.0,1122.9,12.1,28.6,1018.0,64.2,13.347490,77.102173
522,CHATISGARH,RAIGARH,11.0,12.8,11.6,11.4,18.3,179.8,373.2,356.9,233.6,49.5,6.6,5.2,1269.9,23.8,41.3,1143.5,61.3,13.347490,77.102173
523,CHATISGARH,RAIPUR,6.5,8.5,12.3,9.2,16.5,170.3,352.9,327.1,196.7,52.6,7.4,4.6,1164.6,15.0,38.0,1047.0,64.6,13.347490,77.102173
524,CHATISGARH,SURGUJA,18.7,15.1,13.6,8.5,14.5,198.5,393.7,379.2,223.7,50.7,9.2,6.5,1331.9,33.8,36.6,1195.1,66.4,13.347490,77.102173
525,CHATISGARH,RAJNANDGAON,9.0,9.2,12.6,7.8,15.5,169.3,351.6,341.1,214.6,60.9,8.4,9.3,1209.3,18.2,35.9,1076.6,78.6,13.347490,77.102173
526,CHATISGARH,DANTEWADA,2.6,0.8,4.5,14.7,21.9,180.5,407.9,381.0,208.7,93.2,10.8,1.3,1327.9,3.4,41.1,1178.1,105.3,13.347490,77.102173
527,CHATISGARH,KANKER (NORH,7.9,11.1,14.8,18.1,19.9,191.7,392.5,423.4,229.1,73.7,8.3,4.7,1395.2,19.0,52.8,1236.7,86.7,13.347490,77.102173
528,CHATISGARH,JANJGIR-CHAMP,13.1,12.1,14.2,7.0,11.3,167.6,394.1,417.2,223.0,44.1,5.2,6.9,1315.8,25.2,32.5,1201.9,56.2,13.347490,77.102173
529,CHATISGARH,KORBA,17.2,15.4,15.8,12.4,12.2,183.2,409.8,434.7,215.8,47.1,14.2,7.7,1385.5,32.6,40.4,1243.5,69.0,13.347490,77.102173
530,CHATISGARH,JASHPUR,19.6,21.2,13.8,17.9,31.6,245.2,428.6,417.4,257.4,75.5,9.0,7.2,1544.4,40.8,63.3,1348.6,91.7,13.347490,77.102173
531,CHATISGARH,DHAMTARI,3.9,9.0,11.4,11.3,17.2,157.9,357.8,326.6,208.3,57.8,4.2,3.2,1168.6,12.9,39.9,1050.6,65.2,13.347490,77.102173
532,CHATISGARH,MAHASAMUND,3.7,7.8,12.2,5.6,10.4,171.8,332.4,339.9,199.9,49.8,5.3,2.5,1141.3,11.5,28.2,1044.0,57.6,13.347490,77.102173
533,CHATISGARH,KORIYA,15.9,7.2,9.8,4.3,5.8,159.7,389.1,382.8,207.3,29.2,6.4,5.9,1223.4,23.1,19.9,1138.9,41.5,13.347490,77.102173
534,CHATISGARH,KOWARDHA (KAB,12.6,13.9,14.0,7.6,16.7,141.9,281.2,286.1,173.7,58.9,11.1,11.6,1029.3,26.5,38.3,882.9,81.6,13.347490,77.102173
535,CHATISGARH,NARAYANPUR,6.9,8.7,14.7,22.7,24.5,189.3,399.9,425.7,212.5,84.7,10.9,4.0,1404.5,15.6,61.9,1227.4,99.6,13.347490,77.102173
536,CHATISGARH,BIJAPUR,6.2,4.2,11.9,18.9,12.4,195.9,458.2,486.1,228.9,92.8,9.4,3.3,1528.2,10.4,43.2,1369.1,105.5,13.347490,77.102173
537,ANDHRA PRADESH,EAST GODAVARI,6.0,10.1,11.3,22.8,75.3,131.9,206.4,188.4,177.2,199.0,69.8,7.8,1106.0,16.1,109.4,703.9,276.6,13.347490,77.102173
538,ANDHRA PRADESH,WEST GODAVARI,6.1,10.7,8.7,19.0,55.8,135.8,240.2,227.8,180.1,197.8,66.7,11.7,1160.4,16.8,83.5,783.9,276.2,13.347490,77.102173
539,ANDHRA PRADESH,GUNTUR,5.5,7.7,7.7,15.0,58.4,90.2,147.3,155.4,150.1,143.9,75.8,14.5,871.5,13.2,81.1,543.0,234.2,13.347490,77.102173
540,ANDHRA PRADESH,KRISHNA,4.6,6.3,8.7,16.9,46.8,120.9,216.6,194.2,169.7,164.2,66.1,12.1,1027.1,10.9,72.4,701.4,242.4,13.347490,77.102173
541,ANDHRA PRADESH,NELLORE,15.7,11.6,6.0,15.2,51.4,53.4,91.2,95.0,112.8,248.2,283.9,107.2,1091.6,27.3,72.6,352.4,639.3,13.347490,77.102173
542,ANDHRA PRADESH,PRAKASAM,7.9,8.8,10.5,14.9,52.3,64.3,99.3,95.9,123.0,181.9,115.0,32.1,805.9,16.7,77.7,382.5,329.0,13.347490,77.102173
543,ANDHRA PRADESH,SRIKAKULAM,7.9,18.1,17.2,26.3,63.9,145.0,190.2,202.4,208.1,211.4,69.8,4.9,1165.2,26.0,107.4,745.7,286.1,13.347490,77.102173
544,ANDHRA PRADESH,VISAKHAPATNAM,8.8,10.8,17.6,44.7,96.6,132.6,178.2,178.2,185.4,204.3,59.2,4.3,1120.7,19.6,158.9,674.4,267.8,13.347490,77.102173
545,ANDHRA PRADESH,VIZIANAGARAM,8.7,14.4,17.7,32.3,90.7,140.7,181.5,194.8,209.1,188.1,56.3,6.1,1140.4,23.1,140.7,726.1,250.5,13.347490,77.102173
546,ANDHRA PRADESH,ADILABAD,7.5,7.0,11.4,11.9,18.2,178.4,317.4,291.7,171.4,83.0,14.8,7.3,1120.0,14.5,41.5,958.9,105.1,13.347490,77.102173
547,ANDHRA PRADESH,HYDERABAD,5.9,7.4,14.6,20.4,33.8,110.7,176.8,190.5,165.5,95.6,23.7,6.4,851.3,13.3,68.8,643.5,125.7,13.347490,77.102173
548,ANDHRA PRADESH,KARIMNAGAR,10.8,5.6,10.8,15.7,24.0,153.2,257.3,226.7,163.1,85.9,20.8,5.9,979.8,16.4,50.5,800.3,112.6,13.347490,77.102173
549,ANDHRA PRADESH,KHAMMAM,4.5,7.1,10.6,23.8,52.6,150.3,282.8,256.4,170.9,106.9,24.5,4.5,1094.9,11.6,87.0,860.4,135.9,13.347490,77.102173
550,ANDHRA PRADESH,MAHABUBNAGAR,1.8,2.9,5.6,16.6,34.1,91.1,161.6,158.2,148.8,85.4,21.2,3.8,731.1,4.7,56.3,559.7,110.4,13.347490,77.102173
551,ANDHRA PRADESH,MEDAK,6.5,4.9,9.5,18.8,28.0,138.2,229.4,211.1,165.2,86.6,19.3,4.8,922.3,11.4,56.3,743.9,110.7,13.347490,77.102173
552,ANDHRA PRADESH,NALGONDA,4.1,4.3,9.2,15.1,28.7,103.2,154.7,147.2,149.6,105.8,32.0,6.6,760.5,8.4,53.0,554.7,144.4,13.347490,77.102173
553,ANDHRA PRADESH,NIZAMABAD,7.9,4.4,8.8,12.3,24.5,161.3,289.4,296.5,172.9,91.3,17.1,5.5,1091.9,12.3,45.6,920.1,113.9,13.347490,77.102173
554,ANDHRA PRADESH,WARANGAL,8.3,7.8,12.3,14.2,28.7,147.6,271.2,222.3,155.5,88.9,22.9,7.2,986.9,16.1,55.2,796.6,119.0,13.347490,77.102173
555,ANDHRA PRADESH,RANGAREDDY,3.1,4.0,7.4,21.1,34.6,109.4,190.6,176.5,177.2,94.5,19.1,4.3,841.8,7.1,63.1,653.7,117.9,13.347490,77.102173
556,ANDHRA PRADESH,ANANTAPUR,3.0,3.3,6.1,18.9,56.7,55.2,64.3,74.5,128.8,115.0,35.3,11.6,572.7,6.3,81.7,322.8,161.9,13.347490,77.102173
557,ANDHRA PRADESH,CHITTOOR,7.7,7.6,10.1,25.6,67.2,66.8,100.1,110.2,140.0,167.2,137.3,58.4,898.2,15.3,102.9,417.1,362.9,13.347490,77.102173
558,ANDHRA PRADESH,KUDDAPAH,1.9,2.4,4.7,17.3,47.6,69.8,101.1,108.6,124.6,137.3,77.2,24.4,716.9,4.3,69.6,404.1,238.9,13.347490,77.102173
559,ANDHRA PRADESH,KURNOOL,1.2,1.9,5.7,18.3,51.7,80.5,115.8,124.3,139.6,105.6,28.4,6.6,679.6,3.1,75.7,460.2,140.6,13.347490,77.102173
560,TAMIL NADU,VELLORE,8.1,6.8,9.2,22.3,75.0,65.9,107.3,129.0,163.9,163.2,127.2,58.3,936.2,14.9,106.5,466.1,348.7,13.347490,77.102173
561,TAMIL NADU,COIMBATORE,8.1,12.2,17.2,53.4,79.7,32.9,47.2,40.6,69.1,151.9,129.6,47.4,689.3,20.3,150.3,189.8,328.9,13.347490,77.102173
562,TAMIL NADU,DHARMAPURI,8.0,10.2,15.9,41.7,102.8,53.6,77.9,99.3,162.6,180.5,103.3,46.3,902.1,18.2,160.4,393.4,330.1,13.347490,77.102173
563,TAMIL NADU,KANYAKUMARI,18.4,22.0,42.5,104.3,141.5,186.1,112.5,76.7,102.1,226.3,208.6,61.5,1302.5,40.4,288.3,477.4,496.4,13.347490,77.102173
